DataID,DataGenAlgo,Sample_size,nclass,GenRandomState,nInfo,nFeature,nRedun,nRep,nCluster,classSep,train-testSplit,Shuf,SplitRandomState,X_train,Y_train,X_test,Y_test
humqnieeKqzWZBQYvJswtu, make_classification,6000,2,1,4,8,4,0,1,2,0.2,False,42,"[[-9.91226659e+00  4.99999869e+00  7.43812667e-01 ... -7.78316223e-15
  -9.34015053e-16  5.22084590e-16]
 [-9.91089821e+00  3.52423548e+00 -3.09805341e+00 ...  1.51303202e-15
  -1.48761159e-15 -2.73960933e-15]
 [-7.12029554e+00 -1.57422265e-01 -6.89283055e-01 ...  4.83399336e-15
  -3.78666112e-16 -2.80859265e-16]
 ...
 [-8.35104885e+00  1.41441044e+00  4.52377315e-01 ... -3.72663998e-15
  -7.83263637e-17 -8.63280141e-16]
 [-1.02038839e+01  2.67468257e+00  8.29949734e-01 ... -1.32047853e-14
   6.52728491e-16 -1.29426274e-15]
 [ 3.84849924e+00  8.16004003e-01 -3.60279613e+00 ...  1.11497320e-14
  -1.46767303e-15 -3.02059066e-15]]",[0 0 0 ... 0 0 1],"[[ 3.16172418e+00 -1.09727516e+00  8.85979513e-01 ... -2.43446579e-15
   7.12832191e-16 -3.00035392e-17]
 [ 9.04546190e+00  1.41088073e+00 -3.82564787e-02 ...  6.86898449e-16
   2.94860149e-16 -6.27909312e-16]
 [-5.53582427e+00 -1.81482518e+00 -1.67585067e+00 ... -2.93225587e-15
  -7.53120531e-16  1.58179856e-15]
 ...
 [ 2.12682833e+00 -1.54327174e+00 -4.65294146e-01 ... -3.27623995e-15
   3.85885532e-16  2.34777650e-16]
 [-5.50979109e+00 -5.02390471e-02  1.10160515e+00 ... -3.47252809e-15
   2.04957516e-15 -2.61011387e-15]
 [-5.16373664e+00 -3.73613476e-01  2.47902945e-01 ... -4.26054883e-15
   1.90510339e-15 -2.45504088e-15]]",[1 1 0 ... 1 0 0]
DataID,DataGenAlgo,Sample_size,nclass,GenRandomState,nInfo,nFeature,nRedun,nRep,nCluster,classSep,train-testSplit,Shuf,SplitRandomState,X_train,Y_train,X_test,Y_test
jYehPgpQiRb4snCFy7BoyD, make_classification,6000,2,1,4,16,4,0,1,2,0.2,False,42,"[[ 0.14703114 -0.20557045 -0.46989757 ...  1.33102994  5.0118044
  -0.35257569]
 [ 0.94616032  1.12253641 -1.772066   ... -0.20840351 -1.33443416
   0.40059485]
 [ 0.63127596 -0.19753083  0.74344767 ... -0.31744637 -2.03574772
   1.08623037]
 ...
 [ 0.93153594 -0.33519879  0.92596939 ...  0.52130419  3.88926149
  -0.41938421]
 [ 1.08149451  1.16647488  0.21146823 ... -0.54005305  7.61132469
  -0.05200932]
 [ 0.4892874   0.25375527  0.71946583 ... -1.1454744   3.75197545
   0.779257  ]]",[1 0 0 ... 1 1 1],"[[ 0.42985157  0.91252752 -0.63925888 ...  1.48266321  3.91700948
  -1.00923382]
 [-1.27241543  0.45355427  1.03188791 ... -0.65650686  8.17759206
   1.01029275]
 [-0.21044744  0.97090131 -0.04777806 ...  1.28783545  4.17084467
   0.06470779]
 ...
 [-0.74039116  2.38534838  1.05310029 ...  1.07431678 -1.75772989
   1.49304277]
 [ 0.43726195 -0.25353469 -0.28380978 ... -0.65617764 -2.56517564
   0.98789287]
 [ 0.20256257  0.90570509 -0.56433154 ... -0.49509057  4.00419251
  -1.10474715]]",[1 1 1 ... 0 0 1]
DataID,DataGenAlgo,Sample_size,nclass,GenRandomState,nInfo,nFeature,nRedun,nRep,nCluster,classSep,train-testSplit,Shuf,SplitRandomState,X_train,Y_train,X_test,Y_test
T7EzCPymiZD7Tq3hCUZdwX, make_classification,6000,2,1,4,16,4,0,1,2,0.2,False,42,"[[ 5.15634492e+00  2.85078267e-02 -1.41872927e+00 ...  7.90694686e-16
   1.39643900e-15  3.64667983e-15]
 [-1.34740014e+00 -6.22572593e+00  1.02656103e-01 ...  4.94024741e-15
  -4.75314727e-15  1.04912865e-14]
 [-4.95109862e+00 -1.89261879e+00  2.03054422e-01 ...  2.68603994e-15
   5.51995866e-16  3.56420360e-15]
 ...
 [ 3.46481425e+00 -6.72862430e-02 -1.27413548e+00 ... -1.91364218e-16
   9.71565363e-16  3.58822038e-15]
 [ 8.78343684e+00  7.82562697e-01  7.11429288e-01 ...  2.04977498e-18
   2.32261504e-16  1.41137430e-15]
 [ 3.81740720e+00 -7.40869949e-01 -1.18361403e+00 ... -1.94486029e-15
  -1.99891067e-15  5.76919903e-15]]",[1 0 0 ... 1 1 1],"[[ 3.73828886e+00 -9.35251084e-01  3.69695461e-01 ...  4.02352455e-15
  -2.08301808e-16  4.91236908e-15]
 [ 9.12258761e+00  9.59259584e-01 -7.94596835e-01 ...  5.93526817e-16
  -1.56430239e-15 -9.58810492e-16]
 [ 4.16235217e+00 -9.23650806e-01  3.33691249e-01 ...  4.93474419e-15
  -1.56773387e-15  4.91170059e-15]
 ...
 [-4.36548220e+00 -2.32498697e+00  4.81662762e+00 ... -5.90622002e-15
   1.09958495e-15 -3.91357606e-16]
 [-6.10915065e+00 -1.92816411e+00  5.13186534e-01 ... -3.70480690e-15
  -2.32899445e-16 -7.75127979e-16]
 [ 3.74889482e+00 -9.47117501e-01  5.66842891e-01 ...  1.03766539e-15
   2.33124564e-16  2.56127790e-15]]",[1 1 1 ... 0 0 1]
DataID,DataGenAlgo,Sample_size,nclass,GenRandomState,nInfo,nFeature,nRedun,nRep,nCluster,classSep,train-testSplit,Shuf,SplitRandomState,X_train,Y_train,X_test,Y_test
GYAK7UyTez7M8CvDwzssos, make_classification,6000,2,1,4,14,4,0,1,2,0.2,False,42,"[[-5.77252262e+00 -1.94828885e+00  1.60108171e-01 ...  2.56053674e-15
   6.98585127e-15  1.41105353e-15]
 [-6.41946980e+00  2.90236526e-01 -2.15257892e+00 ...  1.78630450e-15
   2.08372689e-14 -4.39751725e-15]
 [-2.12965436e+00 -3.68940743e+00  1.36267623e+00 ...  4.51715500e-15
   1.94981150e-14 -4.07638303e-15]
 ...
 [-6.57673686e+00  4.20190735e-01 -1.32513741e-02 ...  9.25453100e-16
   5.61412165e-15 -2.25737422e-15]
 [ 4.14603473e+00 -4.17025178e-01 -4.05077664e-01 ...  1.01312353e-15
   8.65762134e-15 -1.64319824e-16]
 [-6.09699092e+00 -1.24900507e+00 -1.50634622e-01 ...  1.76440474e-15
   4.89532578e-15  1.45342571e-15]]",[0 0 0 ... 0 1 0],"[[-6.58879575e+00  5.74620574e-01  1.00953822e-01 ...  1.43214636e-15
   2.65925393e-15  1.10789924e-14]
 [ 8.40912254e+00  8.94988081e-01 -1.84405058e-01 ... -1.89196875e-15
  -1.10013459e-15 -4.94001770e-15]
 [-6.70023911e+00 -4.21062672e-01 -1.34813398e+00 ... -4.80863745e-15
  -3.07781778e-16 -1.18526495e-15]
 ...
 [-6.33987111e+00 -1.43776412e+00  2.10901239e+00 ... -7.72598388e-17
  -1.84748463e-15 -2.81586419e-15]
 [-1.16998329e+01  5.35826344e+00  1.62745175e+00 ... -1.20524131e-15
  -4.43014833e-15 -9.06145544e-15]
 [ 6.58096529e+00  9.53637819e-01 -1.61092353e+00 ... -2.13359312e-15
   1.14046779e-15  3.36752502e-15]]",[0 1 0 ... 0 0 1]
DataID,DataGenAlgo,Sample_size,nclass,GenRandomState,nInfo,nFeature,nRedun,nRep,nCluster,classSep,train-testSplit,Shuf,SplitRandomState,X_train,Y_train,X_test,Y_test
J9qfJkpyDK4RqAEU3Qntp9, make_classification,6000,2,1,4,8,4,0,1,2,0.2,False,42,"[[-9.91226659e+00  4.99999869e+00  7.43812667e-01 ... -7.78316223e-15
  -9.34015053e-16  5.22084590e-16]
 [-9.91089821e+00  3.52423548e+00 -3.09805341e+00 ...  1.51303202e-15
  -1.48761159e-15 -2.73960933e-15]
 [-7.12029554e+00 -1.57422265e-01 -6.89283055e-01 ...  4.83399336e-15
  -3.78666112e-16 -2.80859265e-16]
 ...
 [-8.35104885e+00  1.41441044e+00  4.52377315e-01 ... -3.72663998e-15
  -7.83263637e-17 -8.63280141e-16]
 [-1.02038839e+01  2.67468257e+00  8.29949734e-01 ... -1.32047853e-14
   6.52728491e-16 -1.29426274e-15]
 [ 3.84849924e+00  8.16004003e-01 -3.60279613e+00 ...  1.11497320e-14
  -1.46767303e-15 -3.02059066e-15]]",[0 0 0 ... 0 0 1],"[[ 3.16172418e+00 -1.09727516e+00  8.85979513e-01 ... -2.43446579e-15
   7.12832191e-16 -3.00035392e-17]
 [ 9.04546190e+00  1.41088073e+00 -3.82564787e-02 ...  6.86898449e-16
   2.94860149e-16 -6.27909312e-16]
 [-5.53582427e+00 -1.81482518e+00 -1.67585067e+00 ... -2.93225587e-15
  -7.53120531e-16  1.58179856e-15]
 ...
 [ 2.12682833e+00 -1.54327174e+00 -4.65294146e-01 ... -3.27623995e-15
   3.85885532e-16  2.34777650e-16]
 [-5.50979109e+00 -5.02390471e-02  1.10160515e+00 ... -3.47252809e-15
   2.04957516e-15 -2.61011387e-15]
 [-5.16373664e+00 -3.73613476e-01  2.47902945e-01 ... -4.26054883e-15
   1.90510339e-15 -2.45504088e-15]]",[1 1 0 ... 1 0 0]
DataID,DataGenAlgo,Sample_size,nclass,GenRandomState,nInfo,nFeature,nRedun,nRep,nCluster,classSep,train-testSplit,Shuf,SplitRandomState,X_train,Y_train,X_test,Y_test
Dt3cnsWJjDQKUxUZhBcK2h, make_classification,6000,2,1,4,8,4,0,1,2,0.2,False,42,"[[-9.91226659e+00  4.99999869e+00  7.43812667e-01 ... -7.78316223e-15
  -9.34015053e-16  5.22084590e-16]
 [-9.91089821e+00  3.52423548e+00 -3.09805341e+00 ...  1.51303202e-15
  -1.48761159e-15 -2.73960933e-15]
 [-7.12029554e+00 -1.57422265e-01 -6.89283055e-01 ...  4.83399336e-15
  -3.78666112e-16 -2.80859265e-16]
 ...
 [-8.35104885e+00  1.41441044e+00  4.52377315e-01 ... -3.72663998e-15
  -7.83263637e-17 -8.63280141e-16]
 [-1.02038839e+01  2.67468257e+00  8.29949734e-01 ... -1.32047853e-14
   6.52728491e-16 -1.29426274e-15]
 [ 3.84849924e+00  8.16004003e-01 -3.60279613e+00 ...  1.11497320e-14
  -1.46767303e-15 -3.02059066e-15]]",[0 0 0 ... 0 0 1],"[[ 3.16172418e+00 -1.09727516e+00  8.85979513e-01 ... -2.43446579e-15
   7.12832191e-16 -3.00035392e-17]
 [ 9.04546190e+00  1.41088073e+00 -3.82564787e-02 ...  6.86898449e-16
   2.94860149e-16 -6.27909312e-16]
 [-5.53582427e+00 -1.81482518e+00 -1.67585067e+00 ... -2.93225587e-15
  -7.53120531e-16  1.58179856e-15]
 ...
 [ 2.12682833e+00 -1.54327174e+00 -4.65294146e-01 ... -3.27623995e-15
   3.85885532e-16  2.34777650e-16]
 [-5.50979109e+00 -5.02390471e-02  1.10160515e+00 ... -3.47252809e-15
   2.04957516e-15 -2.61011387e-15]
 [-5.16373664e+00 -3.73613476e-01  2.47902945e-01 ... -4.26054883e-15
   1.90510339e-15 -2.45504088e-15]]",[1 1 0 ... 1 0 0]
DataID,DataGenAlgo,Sample_size,nclass,GenRandomState,nInfo,nFeature,nRedun,nRep,nCluster,classSep,train-testSplit,Shuf,SplitRandomState,X_train,Y_train,X_test,Y_test
8hM9ed84e2TUzDRZpj6p7v, make_classification,6000,2,1,4,16,4,0,1,2,0.2,False,42,"[[ 0.14703114 -0.20557045 -0.46989757 ...  1.33102994  5.0118044
  -0.35257569]
 [ 0.94616032  1.12253641 -1.772066   ... -0.20840351 -1.33443416
   0.40059485]
 [ 0.63127596 -0.19753083  0.74344767 ... -0.31744637 -2.03574772
   1.08623037]
 ...
 [ 0.93153594 -0.33519879  0.92596939 ...  0.52130419  3.88926149
  -0.41938421]
 [ 1.08149451  1.16647488  0.21146823 ... -0.54005305  7.61132469
  -0.05200932]
 [ 0.4892874   0.25375527  0.71946583 ... -1.1454744   3.75197545
   0.779257  ]]",[1 0 0 ... 1 1 1],"[[ 0.42985157  0.91252752 -0.63925888 ...  1.48266321  3.91700948
  -1.00923382]
 [-1.27241543  0.45355427  1.03188791 ... -0.65650686  8.17759206
   1.01029275]
 [-0.21044744  0.97090131 -0.04777806 ...  1.28783545  4.17084467
   0.06470779]
 ...
 [-0.74039116  2.38534838  1.05310029 ...  1.07431678 -1.75772989
   1.49304277]
 [ 0.43726195 -0.25353469 -0.28380978 ... -0.65617764 -2.56517564
   0.98789287]
 [ 0.20256257  0.90570509 -0.56433154 ... -0.49509057  4.00419251
  -1.10474715]]",[1 1 1 ... 0 0 1]
DataID,DataGenAlgo,Sample_size,nclass,GenRandomState,nInfo,nFeature,nRedun,nRep,nCluster,classSep,train-testSplit,Shuf,SplitRandomState,X_train,Y_train,X_test,Y_test
hz7uA2ri8azcfgfXJQbpqG, make_classification,6000,2,1,4,16,4,0,1,2,0.2,False,42,"[[ 0.14703114 -0.20557045 -0.46989757 ...  1.33102994  5.0118044
  -0.35257569]
 [ 0.94616032  1.12253641 -1.772066   ... -0.20840351 -1.33443416
   0.40059485]
 [ 0.63127596 -0.19753083  0.74344767 ... -0.31744637 -2.03574772
   1.08623037]
 ...
 [ 0.93153594 -0.33519879  0.92596939 ...  0.52130419  3.88926149
  -0.41938421]
 [ 1.08149451  1.16647488  0.21146823 ... -0.54005305  7.61132469
  -0.05200932]
 [ 0.4892874   0.25375527  0.71946583 ... -1.1454744   3.75197545
   0.779257  ]]",[1 0 0 ... 1 1 1],"[[ 0.42985157  0.91252752 -0.63925888 ...  1.48266321  3.91700948
  -1.00923382]
 [-1.27241543  0.45355427  1.03188791 ... -0.65650686  8.17759206
   1.01029275]
 [-0.21044744  0.97090131 -0.04777806 ...  1.28783545  4.17084467
   0.06470779]
 ...
 [-0.74039116  2.38534838  1.05310029 ...  1.07431678 -1.75772989
   1.49304277]
 [ 0.43726195 -0.25353469 -0.28380978 ... -0.65617764 -2.56517564
   0.98789287]
 [ 0.20256257  0.90570509 -0.56433154 ... -0.49509057  4.00419251
  -1.10474715]]",[1 1 1 ... 0 0 1]
DataID,DataGenAlgo,Sample_size,nclass,GenRandomState,nInfo,nFeature,nRedun,nRep,nCluster,classSep,train-testSplit,Shuf,SplitRandomState,X_train,Y_train,X_test,Y_test
mbxchmEVPuLfcrbgQpUobh, make_classification,6000,2,1,4,16,4,0,1,2,0.2,False,42,"[[ 5.15634492e+00  2.85078267e-02 -1.41872927e+00 ...  7.90694686e-16
   1.39643900e-15  3.64667983e-15]
 [-1.34740014e+00 -6.22572593e+00  1.02656103e-01 ...  4.94024741e-15
  -4.75314727e-15  1.04912865e-14]
 [-4.95109862e+00 -1.89261879e+00  2.03054422e-01 ...  2.68603994e-15
   5.51995866e-16  3.56420360e-15]
 ...
 [ 3.46481425e+00 -6.72862430e-02 -1.27413548e+00 ... -1.91364218e-16
   9.71565363e-16  3.58822038e-15]
 [ 8.78343684e+00  7.82562697e-01  7.11429288e-01 ...  2.04977498e-18
   2.32261504e-16  1.41137430e-15]
 [ 3.81740720e+00 -7.40869949e-01 -1.18361403e+00 ... -1.94486029e-15
  -1.99891067e-15  5.76919903e-15]]",[1 0 0 ... 1 1 1],"[[ 3.73828886e+00 -9.35251084e-01  3.69695461e-01 ...  4.02352455e-15
  -2.08301808e-16  4.91236908e-15]
 [ 9.12258761e+00  9.59259584e-01 -7.94596835e-01 ...  5.93526817e-16
  -1.56430239e-15 -9.58810492e-16]
 [ 4.16235217e+00 -9.23650806e-01  3.33691249e-01 ...  4.93474419e-15
  -1.56773387e-15  4.91170059e-15]
 ...
 [-4.36548220e+00 -2.32498697e+00  4.81662762e+00 ... -5.90622002e-15
   1.09958495e-15 -3.91357606e-16]
 [-6.10915065e+00 -1.92816411e+00  5.13186534e-01 ... -3.70480690e-15
  -2.32899445e-16 -7.75127979e-16]
 [ 3.74889482e+00 -9.47117501e-01  5.66842891e-01 ...  1.03766539e-15
   2.33124564e-16  2.56127790e-15]]",[1 1 1 ... 0 0 1]
DataID,DataGenAlgo,Sample_size,nclass,GenRandomState,nInfo,nFeature,nRedun,nRep,nCluster,classSep,train-testSplit,Shuf,SplitRandomState,X_train,Y_train,X_test,Y_test
WzpGuKUu2m856xs5TYutnm, make_classification,6000,2,1,4,14,4,0,1,2,0.2,False,42,"[[-5.77252262e+00 -1.94828885e+00  1.60108171e-01 ...  2.56053674e-15
   6.98585127e-15  1.41105353e-15]
 [-6.41946980e+00  2.90236526e-01 -2.15257892e+00 ...  1.78630450e-15
   2.08372689e-14 -4.39751725e-15]
 [-2.12965436e+00 -3.68940743e+00  1.36267623e+00 ...  4.51715500e-15
   1.94981150e-14 -4.07638303e-15]
 ...
 [-6.57673686e+00  4.20190735e-01 -1.32513741e-02 ...  9.25453100e-16
   5.61412165e-15 -2.25737422e-15]
 [ 4.14603473e+00 -4.17025178e-01 -4.05077664e-01 ...  1.01312353e-15
   8.65762134e-15 -1.64319824e-16]
 [-6.09699092e+00 -1.24900507e+00 -1.50634622e-01 ...  1.76440474e-15
   4.89532578e-15  1.45342571e-15]]",[0 0 0 ... 0 1 0],"[[-6.58879575e+00  5.74620574e-01  1.00953822e-01 ...  1.43214636e-15
   2.65925393e-15  1.10789924e-14]
 [ 8.40912254e+00  8.94988081e-01 -1.84405058e-01 ... -1.89196875e-15
  -1.10013459e-15 -4.94001770e-15]
 [-6.70023911e+00 -4.21062672e-01 -1.34813398e+00 ... -4.80863745e-15
  -3.07781778e-16 -1.18526495e-15]
 ...
 [-6.33987111e+00 -1.43776412e+00  2.10901239e+00 ... -7.72598388e-17
  -1.84748463e-15 -2.81586419e-15]
 [-1.16998329e+01  5.35826344e+00  1.62745175e+00 ... -1.20524131e-15
  -4.43014833e-15 -9.06145544e-15]
 [ 6.58096529e+00  9.53637819e-01 -1.61092353e+00 ... -2.13359312e-15
   1.14046779e-15  3.36752502e-15]]",[0 1 0 ... 0 0 1]
DataID,DataGenAlgo,Sample_size,nclass,GenRandomState,nInfo,nFeature,nRedun,nRep,nCluster,classSep,train-testSplit,Shuf,SplitRandomState,X_train,Y_train,X_test,Y_test
